"","id","date","trial","trialType","correct","catchTrial","rt","initDone","reward","punish","serialnumber","session","trialType2","go","bino"
"750.5692","750","201906171205.mat",11,2,1,0,5.00003070000093,1,0,0,132,11,"bino_nogo",0,1
"750.5693","750","201906171205.mat",14,2,0,0,7.99000263214111e-05,0,0,0,132,11,"bino_nogo",0,1
"750.5694","750","201906171205.mat",18,1,0,0,7.87000171840191e-05,0,0,0,132,11,"bino_go",1,1
"750.5695","750","201906171205.mat",19,2,0,0,8.3099992480129e-05,0,0,0,132,11,"bino_nogo",0,1
"750.5696","750","201906171205.mat",20,2,1,0,5.00004090002039,1,0,0,132,11,"bino_nogo",0,1
"750.5697","750","201906171205.mat",21,1,1,0,4.9239130000351,1,1,0,132,11,"bino_go",1,1
"750.5698","750","201906171205.mat",24,1,1,0,0.387557299982291,1,1,0,132,11,"bino_go",1,1
"750.5699","750","201906171205.mat",27,1,1,0,0.723560200014617,1,1,0,132,11,"bino_go",1,1
"750.5700","750","201906171205.mat",31,2,1,0,5.00001209997572,1,0,0,132,11,"bino_nogo",0,1
"750.5701","750","201906171205.mat",37,2,0,0,0.0757040999596938,1,0,1,132,11,"bino_nogo",0,1
"750.5702","750","201906171205.mat",39,1,1,0,0.682325900008436,1,1,0,132,11,"bino_go",1,1
"750.5703","750","201906171205.mat",40,2,1,0,5.00001929997234,1,0,0,132,11,"bino_nogo",0,1
"750.5704","750","201906171205.mat",41,2,0,0,0.0277267000055872,1,0,1,132,11,"bino_nogo",0,1
"750.5705","750","201906171205.mat",42,2,1,0,5.00003910000669,1,0,0,132,11,"bino_nogo",0,1
"750.5706","750","201906171205.mat",44,2,0,0,0.978009100013878,1,0,1,132,11,"bino_nogo",0,1
"750.5707","750","201906171205.mat",47,1,1,0,1.49121629999718,1,1,0,132,11,"bino_go",1,1
"750.5708","750","201906171205.mat",48,1,1,0,0.0381734999828041,1,1,0,132,11,"bino_go",1,1
"750.5709","750","201906171205.mat",49,2,0,0,4.98578960000305,1,0,1,132,11,"bino_nogo",0,1
"750.5710","750","201906171205.mat",51,1,1,0,0.075005599996075,1,1,0,132,11,"bino_go",1,1
"750.5711","750","201906171205.mat",56,1,1,0,0.630806299974211,1,1,0,132,11,"bino_go",1,1
"750.5712","750","201906171205.mat",62,2,0,0,0.532854899996892,1,0,1,132,11,"bino_nogo",0,1
"750.5713","750","201906171205.mat",63,1,1,0,0.348898699972779,1,1,0,132,11,"bino_go",1,1
"750.5714","750","201906171205.mat",64,2,1,0,5.00004850002006,1,0,0,132,11,"bino_nogo",0,1
"750.5715","750","201906171205.mat",72,2,1,0,5.00005299999611,1,0,0,132,11,"bino_nogo",0,1
"750.5716","750","201906171205.mat",85,1,1,0,0.0192881999537349,1,1,0,132,11,"bino_go",1,1
"750.5717","750","201906171205.mat",86,1,1,0,0.388307099987287,1,1,0,132,11,"bino_go",1,1
"750.5718","750","201906171205.mat",87,2,1,0,5.00252740003634,1,0,0,132,11,"bino_nogo",0,1
"750.5719","750","201906171205.mat",89,1,1,0,4.8035076999804,1,1,0,132,11,"bino_go",1,1
"750.5720","750","201906171205.mat",91,2,1,0,5.00004320003791,1,0,0,132,11,"bino_nogo",0,1
"750.5721","750","201906171205.mat",96,2,1,0,5.00008789997082,1,0,0,132,11,"bino_nogo",0,1
"750.5722","750","201906171205.mat",99,1,1,0,0.47322060004808,1,1,0,132,11,"bino_go",1,1
"750.5723","750","201906171205.mat",100,1,1,0,0.607846600003541,1,1,0,132,11,"bino_go",1,1
"750.5724","750","201906171205.mat",101,1,1,0,0.044856799999252,1,1,0,132,11,"bino_go",1,1
"750.5725","750","201906171205.mat",106,2,0,0,0.0272598000010476,1,0,1,132,11,"bino_nogo",0,1
"750.5726","750","201906171205.mat",110,1,1,0,0.491380900028162,1,1,0,132,11,"bino_go",1,1
"750.5727","750","201906171205.mat",112,1,1,0,0.496942099998705,1,1,0,132,11,"bino_go",1,1
"750.5728","750","201906171205.mat",115,2,1,0,5.00005540001439,1,0,0,132,11,"bino_nogo",0,1
"750.5729","750","201906171229.mat",4,1,0,0,0.0001732999808155,0,0,0,133,12,"bino_go",1,1
"750.5730","750","201906171229.mat",6,1,1,0,1.77217710000696,1,1,0,133,12,"bino_go",1,1
"750.5731","750","201906171229.mat",9,2,1,0,5.00004190002801,1,0,0,133,12,"bino_nogo",0,1
"750.5732","750","201906171229.mat",11,1,1,0,0.105167599976994,1,1,0,133,12,"bino_go",1,1
"750.5733","750","201906171229.mat",12,1,1,0,0.396430400025565,1,1,0,133,12,"bino_go",1,1
"750.5734","750","201906171229.mat",13,1,1,0,0.625570799980778,1,1,0,133,12,"bino_go",1,1
"750.5735","750","201906171229.mat",15,2,0,0,0.00104529998498037,1,0,1,133,12,"bino_nogo",0,1
"750.5736","750","201906171229.mat",16,1,1,0,0.0340164999943227,1,1,0,133,12,"bino_go",1,1
"750.5737","750","201906171229.mat",21,1,1,0,0.386775099963415,1,1,0,133,12,"bino_go",1,1
"750.5738","750","201906171229.mat",28,1,1,0,0.0577025999664329,1,1,0,133,12,"bino_go",1,1
"750.5739","750","201906171229.mat",29,2,0,0,0.560585300030652,1,0,1,133,12,"bino_nogo",0,1
"750.5740","750","201906171229.mat",30,1,1,0,0.00589209998724982,1,1,0,133,12,"bino_go",1,1
"750.5741","750","201906171229.mat",32,1,1,0,1.21328849997371,1,1,0,133,12,"bino_go",1,1
"750.5742","750","201906171229.mat",34,1,1,0,0.0423452999675646,1,1,0,133,12,"bino_go",1,1
"750.5743","750","201906171229.mat",38,1,1,0,1.59026650001761,1,1,0,133,12,"bino_go",1,1
"750.5744","750","201906171229.mat",43,1,1,0,0.741560399997979,1,1,0,133,12,"bino_go",1,1
"750.5745","750","201906171229.mat",44,2,0,0,4.23904330004007,1,0,1,133,12,"bino_nogo",0,1
"750.5746","750","201906171229.mat",49,1,1,0,0.68219829996815,1,1,0,133,12,"bino_go",1,1
"750.5747","750","201906171229.mat",52,2,1,0,5.00006109999958,1,0,0,133,12,"bino_nogo",0,1
"750.5748","750","201906171229.mat",54,2,0,0,0.0246510999859311,1,0,1,133,12,"bino_nogo",0,1
"750.5749","750","201906171229.mat",57,1,1,0,0.47089130000677,1,1,0,133,12,"bino_go",1,1
"750.5750","750","201906171229.mat",59,2,0,0,0.0359437000006437,1,0,1,133,12,"bino_nogo",0,1
"750.5751","750","201906171229.mat",64,2,0,0,0.00524139998015016,1,0,1,133,12,"bino_nogo",0,1
"750.5752","750","201906171229.mat",68,2,0,0,0.417039900028612,1,0,1,133,12,"bino_nogo",0,1
"750.5753","750","201906171229.mat",70,2,1,0,5.00041169999167,1,0,0,133,12,"bino_nogo",0,1
"750.5754","750","201906171229.mat",75,1,1,0,0.363433799997438,1,1,0,133,12,"bino_go",1,1
"750.5755","750","201906171229.mat",76,2,1,0,5.00005259999307,1,0,0,133,12,"bino_nogo",0,1
"750.5756","750","201906171229.mat",84,2,1,0,5.00003910000669,1,0,0,133,12,"bino_nogo",0,1
"750.5757","750","201906171229.mat",88,2,1,0,5.00002920004772,1,0,0,133,12,"bino_nogo",0,1
"750.5758","750","201906171229.mat",89,2,1,0,5.00004159996752,1,0,0,133,12,"bino_nogo",0,1
"750.5759","750","201906171229.mat",92,2,0,0,3.27076009998564,1,0,1,133,12,"bino_nogo",0,1
"750.5760","750","201906171229.mat",95,2,1,0,5.00006570003461,1,0,0,133,12,"bino_nogo",0,1
"750.5761","750","201906171229.mat",101,2,1,0,5.00001159997191,1,0,0,133,12,"bino_nogo",0,1
"750.5762","750","201906171229.mat",102,1,1,0,0.590556100010872,1,1,0,133,12,"bino_go",1,1
"750.5763","750","201906171229.mat",105,1,1,0,0.240324500016868,1,1,0,133,12,"bino_go",1,1
"750.5764","750","201906171229.mat",108,2,1,0,5.00006749999011,1,0,0,133,12,"bino_nogo",0,1
"750.5765","750","201906171229.mat",110,1,1,0,0.224461400008295,1,1,0,133,12,"bino_go",1,1
"750.5766","750","201906171229.mat",111,2,0,0,0.0904207000276074,1,0,1,133,12,"bino_nogo",0,1
"750.5767","750","201906171229.mat",112,2,1,0,5.00006049999502,1,0,0,133,12,"bino_nogo",0,1
"750.5768","750","201906171229.mat",116,1,1,0,0.0570216999622062,1,1,0,133,12,"bino_go",1,1
"750.5769","750","201906191327.mat",3,1,1,0,0.489833799998451,1,1,0,134,13,"bino_go",1,1
"750.5770","750","201906191327.mat",7,1,1,0,0.0831876000011107,1,1,0,134,13,"bino_go",1,1
"750.5771","750","201906191327.mat",10,1,1,0,0.0261735000021872,1,1,0,134,13,"bino_go",1,1
"750.5772","750","201906191327.mat",13,1,1,0,0.332382299999153,1,1,0,134,13,"bino_go",1,1
"750.5773","750","201906191327.mat",21,1,1,0,0.411757800000487,1,1,0,134,13,"bino_go",1,1
"750.5774","750","201906191327.mat",27,1,1,0,0.387266099998669,1,1,0,134,13,"bino_go",1,1
"750.5775","750","201906191327.mat",28,2,0,0,0.032726299999922,1,0,1,134,13,"bino_nogo",0,1
"750.5776","750","201906191327.mat",29,2,1,0,5.00001960000009,1,0,0,134,13,"bino_nogo",0,1
"750.5777","750","201906191327.mat",30,2,0,0,0.378136600000289,1,0,1,134,13,"bino_nogo",0,1
"750.5778","750","201906191327.mat",34,1,1,0,0.459510500000761,1,1,0,134,13,"bino_go",1,1
"750.5779","750","201906191327.mat",37,2,0,0,4.75408980000066,1,0,1,134,13,"bino_nogo",0,1
"750.5780","750","201906191327.mat",40,1,1,0,0.429694700000255,1,1,0,134,13,"bino_go",1,1
"750.5781","750","201906191327.mat",41,1,1,0,0.397042900000088,1,1,0,134,13,"bino_go",1,1
"750.5782","750","201906191327.mat",42,1,1,0,0.475342299996555,1,1,0,134,13,"bino_go",1,1
"750.5783","750","201906191327.mat",46,2,0,0,0.497152599997207,1,0,1,134,13,"bino_nogo",0,1
"750.5784","750","201906191327.mat",52,2,0,0,0.049176600001374,1,0,1,134,13,"bino_nogo",0,1
"750.5785","750","201906191327.mat",56,2,0,0,0.484834899998532,1,0,1,134,13,"bino_nogo",0,1
"750.5786","750","201906191327.mat",58,1,1,0,0.374177200003032,1,1,0,134,13,"bino_go",1,1
"750.5787","750","201906191327.mat",60,1,1,0,0.385950100000628,1,1,0,134,13,"bino_go",1,1
"750.5788","750","201906191327.mat",63,2,1,0,5.00039240000115,1,0,0,134,13,"bino_nogo",0,1
"750.5789","750","201906191327.mat",65,2,1,0,5.00006009999925,1,0,0,134,13,"bino_nogo",0,1
"750.5790","750","201906191327.mat",69,1,1,0,0.377686199997697,1,1,0,134,13,"bino_go",1,1
"750.5791","750","201906191327.mat",71,2,0,0,0.0619690999992599,1,0,1,134,13,"bino_nogo",0,1
"750.5792","750","201906191327.mat",72,2,1,0,5.00040499999886,1,0,0,134,13,"bino_nogo",0,1
"750.5793","750","201906191327.mat",73,2,1,0,5.00005580000288,1,0,0,134,13,"bino_nogo",0,1
"750.5794","750","201906191327.mat",78,1,1,0,0.402936200000113,1,1,0,134,13,"bino_go",1,1
"750.5795","750","201906191327.mat",79,1,1,0,0.638283699998283,1,1,0,134,13,"bino_go",1,1
"750.5796","750","201906191327.mat",81,1,1,0,0.651806800000486,1,1,0,134,13,"bino_go",1,1
"750.5797","750","201906191327.mat",82,2,0,0,1.07042680000086,1,0,1,134,13,"bino_nogo",0,1
"750.5798","750","201906191327.mat",94,1,1,0,0.381368300000759,1,1,0,134,13,"bino_go",1,1
"750.5799","750","201906191327.mat",97,2,0,0,3.99431030000051,1,0,1,134,13,"bino_nogo",0,1
"750.5800","750","201906191327.mat",98,2,0,0,3.41337440000279,1,0,1,134,13,"bino_nogo",0,1
"750.5801","750","201906191327.mat",99,2,1,0,5.0000566000017,1,0,0,134,13,"bino_nogo",0,1
"750.5802","750","201906191327.mat",100,2,1,0,5.00005859999874,1,0,0,134,13,"bino_nogo",0,1
"750.5803","750","201906191327.mat",104,1,1,0,0.42424359999859,1,1,0,134,13,"bino_go",1,1
"750.5804","750","201906191327.mat",105,1,1,0,0.396872099998291,1,1,0,134,13,"bino_go",1,1
"750.5805","750","201906191327.mat",108,1,1,0,0.307613999997557,1,1,0,134,13,"bino_go",1,1
"750.5806","750","201906191327.mat",112,2,0,0,0.528528599999845,1,0,1,134,13,"bino_nogo",0,1
"750.5807","750","201906191327.mat",117,2,0,0,0.404317600001377,1,0,1,134,13,"bino_nogo",0,1
"750.5808","750","201906191327.mat",118,2,0,0,0.00320540000029723,1,0,1,134,13,"bino_nogo",0,1
"750.5809","750","201906191350.mat",1,2,1,0,5.00002559999848,1,0,0,135,14,"bino_nogo",0,1
"750.5810","750","201906191350.mat",6,1,1,0,0.511544600001798,1,1,0,135,14,"bino_go",1,1
"750.5811","750","201906191350.mat",20,2,1,0,5.00005609999789,1,0,0,135,14,"bino_nogo",0,1
"750.5812","750","201906191350.mat",22,1,1,0,0.54103970000142,1,1,0,135,14,"bino_go",1,1
"750.5813","750","201906191350.mat",27,2,0,0,3.15670250000039,1,0,1,135,14,"bino_nogo",0,1
"750.5814","750","201906191350.mat",28,1,1,0,0.618504399997619,1,1,0,135,14,"bino_go",1,1
"750.5815","750","201906191350.mat",31,1,1,0,0.448783400002867,1,1,0,135,14,"bino_go",1,1
"750.5816","750","201906191350.mat",34,2,1,0,5.00004840000111,1,0,0,135,14,"bino_nogo",0,1
"750.5817","750","201906191350.mat",35,2,1,0,5.00002590000076,1,0,0,135,14,"bino_nogo",0,1
"750.5818","750","201906191350.mat",38,1,1,0,0.563390499999514,1,1,0,135,14,"bino_go",1,1
"750.5819","750","201906191350.mat",39,1,1,0,0.422152999999525,1,1,0,135,14,"bino_go",1,1
"750.5820","750","201906191350.mat",41,1,1,0,0.450257700002112,1,1,0,135,14,"bino_go",1,1
"750.5821","750","201906191350.mat",49,1,1,0,0.657074899998406,1,1,0,135,14,"bino_go",1,1
"750.5822","750","201906191350.mat",50,2,0,0,0.0266652999998769,1,0,1,135,14,"bino_nogo",0,1
"750.5823","750","201906191350.mat",51,2,0,0,0.0323528000008082,1,0,1,135,14,"bino_nogo",0,1
"750.5824","750","201906191350.mat",53,1,1,0,0.249233800001093,1,1,0,135,14,"bino_go",1,1
"750.5825","750","201906191350.mat",55,2,0,0,0.00327490000199759,1,0,1,135,14,"bino_nogo",0,1
"750.5826","750","201906191350.mat",59,1,1,0,0.0340064000010898,1,1,0,135,14,"bino_go",1,1
"750.5827","750","201906191350.mat",62,2,0,0,0.410485799999151,1,0,1,135,14,"bino_nogo",0,1
"750.5828","750","201906191350.mat",66,2,0,0,0.00683900000149151,1,0,1,135,14,"bino_nogo",0,1
"750.5829","750","201906191350.mat",67,1,1,0,0.366339699998207,1,1,0,135,14,"bino_go",1,1
"750.5830","750","201906191350.mat",68,1,1,0,0.5455847000012,1,1,0,135,14,"bino_go",1,1
"750.5831","750","201906191350.mat",70,2,1,0,5.00004669999907,1,0,0,135,14,"bino_nogo",0,1
"750.5832","750","201906191350.mat",76,2,0,0,0.0156269999970391,1,0,1,135,14,"bino_nogo",0,1
"750.5833","750","201906191350.mat",81,1,1,0,0.072248699998454,1,1,0,135,14,"bino_go",1,1
"750.5834","750","201906191350.mat",83,2,0,0,4.28202360000068,1,0,1,135,14,"bino_nogo",0,1
"750.5835","750","201906191350.mat",84,2,1,0,5.00005339999916,1,0,0,135,14,"bino_nogo",0,1
"750.5836","750","201906191350.mat",87,1,1,0,0.410630500002299,1,1,0,135,14,"bino_go",1,1
"750.5837","750","201906191350.mat",89,2,0,0,0.0497728000009374,1,0,1,135,14,"bino_nogo",0,1
"750.5838","750","201906191350.mat",90,2,1,0,5.00003300000026,1,0,0,135,14,"bino_nogo",0,1
"750.5839","750","201906191350.mat",100,1,1,0,0.322974099999556,1,1,0,135,14,"bino_go",1,1
"750.5840","750","201906191350.mat",102,2,0,0,0.0760449999979755,1,0,1,135,14,"bino_nogo",0,1
"750.5841","750","201906191350.mat",104,1,1,0,0.299452100000053,1,1,0,135,14,"bino_go",1,1
"750.5842","750","201906191350.mat",105,2,0,0,0.47638680000091,1,0,1,135,14,"bino_nogo",0,1
"750.5843","750","201906191350.mat",111,2,1,0,5.00002990000212,1,0,0,135,14,"bino_nogo",0,1
"750.5844","750","201906191350.mat",112,1,1,0,0.358921099999861,1,1,0,135,14,"bino_go",1,1
"750.5845","750","201906191350.mat",114,1,1,0,0.256210599996848,1,1,0,135,14,"bino_go",1,1
"750.5846","750","201906191350.mat",115,1,1,0,0.73549389999971,1,1,0,135,14,"bino_go",1,1
"750.5847","750","201906191350.mat",116,2,1,0,5.0000377000033,1,0,0,135,14,"bino_nogo",0,1
"750.5848","750","201906191350.mat",117,1,1,0,0.0369401999996626,1,1,0,135,14,"bino_go",1,1
"750.5849","750","201906211051.mat",2,2,1,0,5.00004049998824,1,0,0,136,15,"bino_nogo",0,1
"750.5850","750","201906211051.mat",7,2,0,0,0.0118995000084396,1,0,1,136,15,"bino_nogo",0,1
"750.5851","750","201906211051.mat",8,2,0,0,0.488420700014103,1,0,1,136,15,"bino_nogo",0,1
"750.5852","750","201906211051.mat",13,2,1,0,5.00004090002039,1,0,0,136,15,"bino_nogo",0,1
"750.5853","750","201906211051.mat",14,1,1,0,0.38029150001239,1,1,0,136,15,"bino_go",1,1
"750.5854","750","201906211051.mat",23,2,1,0,5.00003490000381,1,0,0,136,15,"bino_nogo",0,1
"750.5855","750","201906211051.mat",28,2,0,0,0.00949600001331419,1,0,1,136,15,"bino_nogo",0,1
"750.5856","750","201906211051.mat",32,1,1,0,0.30708619998768,1,1,0,136,15,"bino_go",1,1
"750.5857","750","201906211051.mat",33,2,0,0,0.0562343000201508,1,0,1,136,15,"bino_nogo",0,1
"750.5858","750","201906211051.mat",34,1,1,0,0.36941770001431,1,1,0,136,15,"bino_go",1,1
"750.5859","750","201906211051.mat",38,2,1,0,5.00003409999772,1,0,0,136,15,"bino_nogo",0,1
"750.5860","750","201906211051.mat",40,2,0,0,0.158679100015434,1,0,1,136,15,"bino_nogo",0,1
"750.5861","750","201906211051.mat",42,2,0,0,4.44994639998185,1,0,1,136,15,"bino_nogo",0,1
"750.5862","750","201906211051.mat",48,1,1,0,0.0666244000021834,1,1,0,136,15,"bino_go",1,1
"750.5863","750","201906211051.mat",51,1,1,0,0.540430699998979,1,1,0,136,15,"bino_go",1,1
"750.5864","750","201906211051.mat",57,1,1,0,0.407668300002115,1,1,0,136,15,"bino_go",1,1
"750.5865","750","201906211051.mat",65,1,1,0,0.253360099974088,1,1,0,136,15,"bino_go",1,1
"750.5866","750","201906211051.mat",68,2,1,0,5.00001349998638,1,0,0,136,15,"bino_nogo",0,1
"750.5867","750","201906211051.mat",73,1,1,0,0.0630835000192747,1,1,0,136,15,"bino_go",1,1
"750.5868","750","201906211051.mat",74,1,1,0,0.0532126000034623,1,1,0,136,15,"bino_go",1,1
"750.5869","750","201906211051.mat",75,1,1,0,0.428064300009282,1,1,0,136,15,"bino_go",1,1
"750.5870","750","201906211051.mat",78,1,1,0,0.385117599973455,1,1,0,136,15,"bino_go",1,1
"750.5871","750","201906211051.mat",80,2,1,0,5.00462280001375,1,0,0,136,15,"bino_nogo",0,1
"750.5872","750","201906211051.mat",81,2,0,0,0.165523500007112,1,0,1,136,15,"bino_nogo",0,1
"750.5873","750","201906211051.mat",85,1,1,0,0.821652599988738,1,1,0,136,15,"bino_go",1,1
"750.5874","750","201906211051.mat",86,1,1,0,0.439788799994858,1,1,0,136,15,"bino_go",1,1
"750.5875","750","201906211051.mat",89,2,1,0,5.00002649999806,1,0,0,136,15,"bino_nogo",0,1
"750.5876","750","201906211051.mat",90,1,1,0,0.089480900001945,1,1,0,136,15,"bino_go",1,1
"750.5877","750","201906211051.mat",93,2,0,0,0.0868833999847993,1,0,1,136,15,"bino_nogo",0,1
"750.5878","750","201906211051.mat",95,2,1,0,5.00002969999332,1,0,0,136,15,"bino_nogo",0,1
"750.5879","750","201906211051.mat",97,1,1,0,0.483654699986801,1,1,0,136,15,"bino_go",1,1
"750.5880","750","201906211051.mat",101,1,1,0,0.0256544000003487,1,1,0,136,15,"bino_go",1,1
"750.5881","750","201906211051.mat",102,2,1,0,5.00005649999366,1,0,0,136,15,"bino_nogo",0,1
"750.5882","750","201906211051.mat",105,2,1,0,5.00005610001972,1,0,0,136,15,"bino_nogo",0,1
"750.5883","750","201906211051.mat",106,2,1,0,5.00001479999628,1,0,0,136,15,"bino_nogo",0,1
"750.5884","750","201906211051.mat",108,2,0,0,3.55711510000401,1,0,1,136,15,"bino_nogo",0,1
"750.5885","750","201906211051.mat",109,1,1,0,0.419678599981125,1,1,0,136,15,"bino_go",1,1
"750.5886","750","201906211051.mat",110,1,1,0,0.382161999994423,1,1,0,136,15,"bino_go",1,1
"750.5887","750","201906211051.mat",113,1,1,0,0.400698499986902,1,1,0,136,15,"bino_go",1,1
"750.5888","750","201906211051.mat",114,1,1,0,0.104214999999385,1,1,0,136,15,"bino_go",1,1
"750.5889","750","201906211113.mat",4,2,0,0,0.298936000006506,1,0,1,137,16,"bino_nogo",0,1
"750.5890","750","201906211113.mat",6,2,1,0,5.00001799999154,1,0,0,137,16,"bino_nogo",0,1
"750.5891","750","201906211113.mat",10,2,1,0,5.00005600001896,1,0,0,137,16,"bino_nogo",0,1
"750.5892","750","201906211113.mat",13,2,1,0,5.00002230002428,1,0,0,137,16,"bino_nogo",0,1
"750.5893","750","201906211113.mat",14,2,1,0,5.00003900000593,1,0,0,137,16,"bino_nogo",0,1
"750.5894","750","201906211113.mat",19,1,1,0,0.0838698000006843,1,1,0,137,16,"bino_go",1,1
"750.5895","750","201906211113.mat",20,1,1,0,0.506301400018856,1,1,0,137,16,"bino_go",1,1
"750.5896","750","201906211113.mat",24,1,1,0,0.328190800006269,1,1,0,137,16,"bino_go",1,1
"750.5897","750","201906211113.mat",25,2,0,0,0.0246831999975257,1,0,1,137,16,"bino_nogo",0,1
"750.5898","750","201906211113.mat",26,1,1,0,0.00333969999337569,1,1,0,137,16,"bino_go",1,1
"750.5899","750","201906211113.mat",29,1,1,0,0.574472100008279,1,1,0,137,16,"bino_go",1,1
"750.5900","750","201906211113.mat",30,1,1,0,0.0940406000008807,1,1,0,137,16,"bino_go",1,1
"750.5901","750","201906211113.mat",39,2,0,0,0.071023199998308,1,0,1,137,16,"bino_nogo",0,1
"750.5902","750","201906211113.mat",40,1,1,0,0.414096699998481,1,1,0,137,16,"bino_go",1,1
"750.5903","750","201906211113.mat",41,2,0,0,4.94724729997688,1,0,1,137,16,"bino_nogo",0,1
"750.5904","750","201906211113.mat",42,1,1,0,0.790540600020904,1,1,0,137,16,"bino_go",1,1
"750.5905","750","201906211113.mat",45,2,1,0,5.00002229999518,1,0,0,137,16,"bino_nogo",0,1
"750.5906","750","201906211113.mat",48,2,1,0,5.00003779999679,1,0,0,137,16,"bino_nogo",0,1
"750.5907","750","201906211113.mat",57,1,1,0,0.425759300007485,1,1,0,137,16,"bino_go",1,1
"750.5908","750","201906211113.mat",60,2,0,0,0.516334100015229,1,0,1,137,16,"bino_nogo",0,1
"750.5909","750","201906211113.mat",61,1,1,0,0.37863190000644,1,1,0,137,16,"bino_go",1,1
"750.5910","750","201906211113.mat",63,1,1,0,0.470888399984688,1,1,0,137,16,"bino_go",1,1
"750.5911","750","201906211113.mat",65,1,1,0,0.634452400001464,1,1,0,137,16,"bino_go",1,1
"750.5912","750","201906211113.mat",67,2,1,0,5.00002569999197,1,0,0,137,16,"bino_nogo",0,1
"750.5913","750","201906211113.mat",71,2,1,0,5.00006240000948,1,0,0,137,16,"bino_nogo",0,1
"750.5914","750","201906211113.mat",76,2,0,0,1.48239240000839,1,0,1,137,16,"bino_nogo",0,1
"750.5915","750","201906211113.mat",78,2,1,0,5.00003230001312,1,0,0,137,16,"bino_nogo",0,1
"750.5916","750","201906211113.mat",80,1,1,0,0.0536488000070676,1,1,0,137,16,"bino_go",1,1
"750.5917","750","201906211113.mat",81,1,1,0,0.0364430000190623,1,1,0,137,16,"bino_go",1,1
"750.5918","750","201906211113.mat",82,2,1,0,5.00001899999916,1,0,0,137,16,"bino_nogo",0,1
"750.5919","750","201906211113.mat",85,1,1,0,0.513247599999886,1,1,0,137,16,"bino_go",1,1
"750.5920","750","201906211113.mat",86,2,1,0,5.00002100001439,1,0,0,137,16,"bino_nogo",0,1
"750.5921","750","201906211113.mat",88,2,0,0,0.482271799992304,1,0,1,137,16,"bino_nogo",0,1
"750.5922","750","201906211113.mat",91,1,1,0,0.0696800000150688,1,1,0,137,16,"bino_go",1,1
"750.5923","750","201906211113.mat",92,1,1,0,0.422239500010619,1,1,0,137,16,"bino_go",1,1
"750.5924","750","201906211113.mat",98,2,1,0,5.00002519998816,1,0,0,137,16,"bino_nogo",0,1
"750.5925","750","201906211113.mat",103,2,1,0,5.00002340000356,1,0,0,137,16,"bino_nogo",0,1
"750.5926","750","201906211113.mat",104,1,1,0,0.350919400021667,1,1,0,137,16,"bino_go",1,1
"750.5927","750","201906211113.mat",105,1,1,0,0.360313599987421,1,1,0,137,16,"bino_go",1,1
"750.5928","750","201906211113.mat",112,1,1,0,0.664813199982746,1,1,0,137,16,"bino_go",1,1
"750.5929","750","201906241420.mat",1,1,1,0,0.217333400039934,1,1,0,138,17,"bino_go",1,1
"750.5930","750","201906241420.mat",6,2,1,0,5.00004949996946,1,0,0,138,17,"bino_nogo",0,1
"750.5931","750","201906241420.mat",8,2,1,0,5.00065340002766,1,0,0,138,17,"bino_nogo",0,1
"750.5932","750","201906241420.mat",16,1,1,0,0.0386021999875084,1,1,0,138,17,"bino_go",1,1
"750.5933","750","201906241420.mat",18,2,1,0,5.00009329995373,1,0,0,138,17,"bino_nogo",0,1
"750.5934","750","201906241420.mat",21,1,1,0,0.440827599959448,1,1,0,138,17,"bino_go",1,1
"750.5935","750","201906241420.mat",24,2,1,0,5.0000356999808,1,0,0,138,17,"bino_nogo",0,1
"750.5936","750","201906241420.mat",25,2,1,0,5.00013260002015,1,0,0,138,17,"bino_nogo",0,1
"750.5937","750","201906241420.mat",28,1,1,0,0.46624109998811,1,1,0,138,17,"bino_go",1,1
"750.5938","750","201906241420.mat",29,1,1,0,0.374127299990505,1,1,0,138,17,"bino_go",1,1
"750.5939","750","201906241420.mat",35,1,1,0,1.03893229999812,1,1,0,138,17,"bino_go",1,1
"750.5940","750","201906241420.mat",39,1,1,0,0.51610140001867,1,1,0,138,17,"bino_go",1,1
"750.5941","750","201906241420.mat",42,1,1,0,0.125828899967019,1,1,0,138,17,"bino_go",1,1
"750.5942","750","201906241420.mat",44,2,0,0,4.96747559995856,1,0,1,138,17,"bino_nogo",0,1
"750.5943","750","201906241420.mat",47,2,0,0,4.6851698999526,1,0,1,138,17,"bino_nogo",0,1
"750.5944","750","201906241420.mat",52,2,1,0,5.00006380002014,1,0,0,138,17,"bino_nogo",0,1
"750.5945","750","201906241420.mat",53,2,1,0,5.00006809999468,1,0,0,138,17,"bino_nogo",0,1
"750.5946","750","201906241420.mat",56,1,1,0,0.520530300040264,1,1,0,138,17,"bino_go",1,1
"750.5947","750","201906241420.mat",58,1,1,0,0.032574700016994,1,1,0,138,17,"bino_go",1,1
"750.5948","750","201906241420.mat",59,1,1,0,0.642433999979403,1,1,0,138,17,"bino_go",1,1
"750.5949","750","201906241420.mat",60,2,0,0,0.0709423999651335,1,0,1,138,17,"bino_nogo",0,1
"750.5950","750","201906241420.mat",61,2,0,0,0.440509200037923,1,0,1,138,17,"bino_nogo",0,1
"750.5951","750","201906241420.mat",64,2,0,0,0.0275928999762982,1,0,1,138,17,"bino_nogo",0,1
"750.5952","750","201906241420.mat",65,2,0,0,0.176207700045779,1,0,1,138,17,"bino_nogo",0,1
"750.5953","750","201906241420.mat",66,2,1,0,5.00005019997479,1,0,0,138,17,"bino_nogo",0,1
