"","id","date","trial","trialType","correct","catchTrial","rt","initDone","reward","punish","serialnumber","session","trialType2","go","bino"
"776.11532","776","201911051447.mat",32,2,0,0,0.028029500041157,1,0,1,254,50,"bino_nogo",0,1
"776.11533","776","201911051447.mat",33,2,0,0,0.00142990006133914,1,0,1,254,50,"bino_nogo",0,1
"776.11534","776","201911051447.mat",34,2,1,0,5.00006289989688,1,0,0,254,50,"bino_nogo",0,1
"776.11535","776","201911051447.mat",36,1,1,0,0.390511899953708,1,1,0,254,50,"bino_go",1,1
"776.11536","776","201911051447.mat",38,1,1,0,0.397532699862495,1,1,0,254,50,"bino_go",1,1
"776.11537","776","201911051447.mat",41,2,1,0,5.00004380010068,1,0,0,254,50,"bino_nogo",0,1
"776.11538","776","201911051447.mat",42,1,1,0,0.018774300115183,1,1,0,254,50,"bino_go",1,1
"776.11539","776","201911051447.mat",50,1,1,0,0.387140700127929,1,1,0,254,50,"bino_go",1,1
"776.11540","776","201911051447.mat",53,2,1,0,5.00005999999121,1,0,0,254,50,"bino_nogo",0,1
"776.11541","776","201911051447.mat",55,1,1,0,0.410164200002328,1,1,0,254,50,"bino_go",1,1
"776.11542","776","201911051447.mat",56,1,1,0,0.600973499938846,1,1,0,254,50,"bino_go",1,1
"776.11543","776","201911051447.mat",61,1,1,0,0.355558099923655,1,1,0,254,50,"bino_go",1,1
"776.11544","776","201911051447.mat",64,1,1,0,0.393207399873063,1,1,0,254,50,"bino_go",1,1
"776.11545","776","201911051447.mat",66,2,1,0,5.00193180004135,1,0,0,254,50,"bino_nogo",0,1
"776.11546","776","201911051447.mat",67,1,1,0,0.322854599915445,1,1,0,254,50,"bino_go",1,1
"776.11547","776","201911051447.mat",69,2,1,0,5.00006329989992,1,0,0,254,50,"bino_nogo",0,1
"776.11548","776","201911051447.mat",72,1,1,0,0.314185600029305,1,1,0,254,50,"bino_go",1,1
"776.11549","776","201911051447.mat",73,2,1,0,5.00001979991794,1,0,0,254,50,"bino_nogo",0,1
"776.11550","776","201911051447.mat",76,2,1,0,5.00003389990889,1,0,0,254,50,"bino_nogo",0,1
"776.11551","776","201911051447.mat",81,1,1,0,0.290459800045937,1,1,0,254,50,"bino_go",1,1
"776.11552","776","201911051447.mat",86,1,1,0,0.0289131999015808,1,1,0,254,50,"bino_go",1,1
"776.11553","776","201911051447.mat",87,2,1,0,5.0026383001823,1,0,0,254,50,"bino_nogo",0,1
"776.11554","776","201911051447.mat",88,2,0,0,0.0214234001468867,1,0,1,254,50,"bino_nogo",0,1
"776.11555","776","201911051447.mat",90,1,1,0,0.428692599991336,1,1,0,254,50,"bino_go",1,1
"776.11556","776","201911051447.mat",96,1,1,0,0.583888800116256,1,1,0,254,50,"bino_go",1,1
"776.11557","776","201911051447.mat",98,2,1,0,5.00004959991202,1,0,0,254,50,"bino_nogo",0,1
"776.11558","776","201911051447.mat",99,1,1,0,0.369663099991158,1,1,0,254,50,"bino_go",1,1
"776.11559","776","201911051447.mat",100,2,1,0,5.0000303001143,1,0,0,254,50,"bino_nogo",0,1
"776.11560","776","201911051447.mat",106,1,1,0,0.551811000099406,1,1,0,254,50,"bino_go",1,1
"776.11561","776","201911051502.mat",2,1,1,0,0.405181000009179,1,1,0,255,51,"bino_go",1,1
"776.11562","776","201911051502.mat",6,1,1,0,0.0140686000231653,1,1,0,255,51,"bino_go",1,1
"776.11563","776","201911051502.mat",9,2,1,0,5.00001849979162,1,0,0,255,51,"bino_nogo",0,1
"776.11564","776","201911051502.mat",10,2,1,0,5.00011770008132,1,0,0,255,51,"bino_nogo",0,1
"776.11565","776","201911051502.mat",14,1,1,0,0.0215430001262575,1,1,0,255,51,"bino_go",1,1
"776.11566","776","201911051502.mat",16,1,1,0,0.396924000000581,1,1,0,255,51,"bino_go",1,1
"776.11567","776","201911051502.mat",20,2,1,0,5.0000215000473,1,0,0,255,51,"bino_nogo",0,1
"776.11568","776","201911051502.mat",22,2,1,0,5.00005939998664,1,0,0,255,51,"bino_nogo",0,1
"776.11569","776","201911051502.mat",23,2,1,0,5.00001360010356,1,0,0,255,51,"bino_nogo",0,1
"776.11570","776","201911051502.mat",29,2,1,0,5.00003490014933,1,0,0,255,51,"bino_nogo",0,1
"776.11571","776","201911051502.mat",31,1,1,0,0.371066899970174,1,1,0,255,51,"bino_go",1,1
"776.11572","776","201911051502.mat",35,2,0,0,0.0235677000600845,1,0,1,255,51,"bino_nogo",0,1
"776.11573","776","201911051502.mat",40,2,0,0,0.00600850000046194,1,0,1,255,51,"bino_nogo",0,1
"776.11574","776","201911051502.mat",41,1,1,0,0.0227198998909444,1,1,0,255,51,"bino_go",1,1
"776.11575","776","201911051502.mat",43,1,1,0,0.01825139997527,1,1,0,255,51,"bino_go",1,1
"776.11576","776","201911051502.mat",44,1,1,0,0.425284500000998,1,1,0,255,51,"bino_go",1,1
"776.11577","776","201911051502.mat",47,2,1,0,5.00181789998896,1,0,0,255,51,"bino_nogo",0,1
"776.11578","776","201911051502.mat",55,1,1,0,0.0213772999122739,1,1,0,255,51,"bino_go",1,1
"776.11579","776","201911051502.mat",59,1,1,0,0.0125003999564797,1,1,0,255,51,"bino_go",1,1
"776.11580","776","201911051502.mat",63,2,1,0,5.00002050003968,1,0,0,255,51,"bino_nogo",0,1
"776.11581","776","201911051502.mat",64,2,1,0,5.00108620012179,1,0,0,255,51,"bino_nogo",0,1
"776.11582","776","201911051502.mat",66,1,1,0,0.352406000019982,1,1,0,255,51,"bino_go",1,1
"776.11583","776","201911051502.mat",69,2,0,0,0.0207702999468893,1,0,1,255,51,"bino_nogo",0,1
"776.11584","776","201911051502.mat",70,1,1,0,0.396839899942279,1,1,0,255,51,"bino_go",1,1
"776.11585","776","201911051502.mat",73,2,0,0,0.000555700156837702,1,0,1,255,51,"bino_nogo",0,1
"776.11586","776","201911051502.mat",74,1,1,0,0.34270039992407,1,1,0,255,51,"bino_go",1,1
"776.11587","776","201911051502.mat",80,2,1,0,5.00004910002463,1,0,0,255,51,"bino_nogo",0,1
"776.11588","776","201911051502.mat",84,1,1,0,0.624903599964455,1,1,0,255,51,"bino_go",1,1
"776.11589","776","201911051502.mat",86,2,1,0,5.00006570015103,1,0,0,255,51,"bino_nogo",0,1
"776.11590","776","201911051502.mat",89,2,1,0,5.00002930010669,1,0,0,255,51,"bino_nogo",0,1
"776.11591","776","201911051502.mat",91,1,1,0,0.0156336000654846,1,1,0,255,51,"bino_go",1,1
"776.11592","776","201911051502.mat",93,1,1,0,0.0154565998818725,1,1,0,255,51,"bino_go",1,1
"776.11593","776","201911051502.mat",96,1,1,0,0.613506400026381,1,1,0,255,51,"bino_go",1,1
"776.11594","776","201911051502.mat",103,2,1,0,5.00342789990827,1,0,0,255,51,"bino_nogo",0,1
"776.11595","776","201911051502.mat",104,2,1,0,5.00005519995466,1,0,0,255,51,"bino_nogo",0,1
"776.11596","776","201911051502.mat",105,1,1,0,0.384788499912247,1,1,0,255,51,"bino_go",1,1
"776.11597","776","201911051502.mat",106,2,1,0,5.00002889987081,1,0,0,255,51,"bino_nogo",0,1
"776.11598","776","201911051502.mat",107,1,1,0,0.0102407999802381,1,1,0,255,51,"bino_go",1,1
"776.11599","776","201911051502.mat",111,2,1,0,5.00001329998486,1,0,0,255,51,"bino_nogo",0,1
"776.11600","776","201911051502.mat",112,1,1,0,0.321283900178969,1,1,0,255,51,"bino_go",1,1
"776.11601","776","201911051521.mat",1,2,0,0,0.0220423000864685,1,0,1,256,52,"bino_nogo",0,1
"776.11602","776","201911051521.mat",3,1,1,0,0.626030100043863,1,1,0,256,52,"bino_go",1,1
"776.11603","776","201911051521.mat",4,2,0,0,8.49999487400055e-05,0,0,0,256,52,"bino_nogo",0,1
"776.11604","776","201911051521.mat",6,1,1,0,0.338210799964145,1,1,0,256,52,"bino_go",1,1
"776.11605","776","201911051521.mat",8,1,1,0,0.61559689999558,1,1,0,256,52,"bino_go",1,1
"776.11606","776","201911051521.mat",9,2,1,0,5.00002140016295,1,0,0,256,52,"bino_nogo",0,1
"776.11607","776","201911051521.mat",12,2,1,0,5.00032509979792,1,0,0,256,52,"bino_nogo",0,1
"776.11608","776","201911051521.mat",14,2,0,0,0.00415819999761879,1,0,1,256,52,"bino_nogo",0,1
"776.11609","776","201911051521.mat",15,1,1,0,0.389913900056854,1,1,0,256,52,"bino_go",1,1
"776.11610","776","201911051521.mat",21,1,1,0,0.000431800028309226,1,1,0,256,52,"bino_go",1,1
"776.11611","776","201911051521.mat",26,2,1,0,5.00005719996989,1,0,0,256,52,"bino_nogo",0,1
"776.11612","776","201911051521.mat",29,2,1,0,5.00092220003717,1,0,0,256,52,"bino_nogo",0,1
"776.11613","776","201911051521.mat",32,2,1,0,5.00033929990605,1,0,0,256,52,"bino_nogo",0,1
"776.11614","776","201911051521.mat",33,2,1,0,5.00000879983418,1,0,0,256,52,"bino_nogo",0,1
"776.11615","776","201911051521.mat",36,2,0,0,0.0148761000018567,1,0,1,256,52,"bino_nogo",0,1
"776.11616","776","201911051521.mat",37,2,1,0,5.00002199993469,1,0,0,256,52,"bino_nogo",0,1
"776.11617","776","201911051521.mat",40,1,1,0,0.373535200022161,1,1,0,256,52,"bino_go",1,1
"776.11618","776","201911051521.mat",42,2,0,0,0.0245054999832064,1,0,1,256,52,"bino_nogo",0,1
"776.11619","776","201911051521.mat",43,1,1,0,0.38650989998132,1,1,0,256,52,"bino_go",1,1
"776.11620","776","201911051521.mat",46,1,1,0,0.642832899931818,1,1,0,256,52,"bino_go",1,1
"776.11621","776","201911051521.mat",52,2,1,0,5.00006189988926,1,0,0,256,52,"bino_nogo",0,1
"776.11622","776","201911051521.mat",57,1,1,0,0.713211199967191,1,1,0,256,52,"bino_go",1,1
"776.11623","776","201911051521.mat",59,1,1,0,0.65101070003584,1,1,0,256,52,"bino_go",1,1
"776.11624","776","201911051521.mat",60,2,1,0,5.00005299993791,1,0,0,256,52,"bino_nogo",0,1
"776.11625","776","201911051521.mat",65,1,1,0,0.659311200026423,1,1,0,256,52,"bino_go",1,1
"776.11626","776","201911051521.mat",68,1,1,0,0.686722500016913,1,1,0,256,52,"bino_go",1,1
"776.11627","776","201911051521.mat",71,2,1,0,5.00001300009899,1,0,0,256,52,"bino_nogo",0,1
"776.11628","776","201911051521.mat",75,2,1,0,5.00003580003977,1,0,0,256,52,"bino_nogo",0,1
"776.11629","776","201911051521.mat",76,1,1,0,0.664449400035664,1,1,0,256,52,"bino_go",1,1
"776.11630","776","201911051521.mat",80,1,1,0,0.0228168000467122,1,1,0,256,52,"bino_go",1,1
"776.11631","776","201911051521.mat",84,1,1,0,0.613954199943691,1,1,0,256,52,"bino_go",1,1
"776.11632","776","201911051521.mat",86,2,1,0,5.00003420002759,1,0,0,256,52,"bino_nogo",0,1
"776.11633","776","201911051521.mat",94,1,0,0,5.00062120007351,1,0,0,256,52,"bino_go",1,1
"776.11634","776","201911051521.mat",99,2,0,0,7.98001419752836e-05,0,0,0,256,52,"bino_nogo",0,1
"776.11635","776","201911051521.mat",100,1,0,0,7.93999060988426e-05,0,0,0,256,52,"bino_go",1,1
"776.11636","776","201911051521.mat",102,2,0,0,7.979990914464e-05,0,0,0,256,52,"bino_nogo",0,1
"776.11637","776","201911051521.mat",104,1,0,0,8.78998544067144e-05,0,0,0,256,52,"bino_go",1,1
"776.11638","776","201911051521.mat",110,2,0,0,8.63999594002962e-05,0,0,0,256,52,"bino_nogo",0,1
"776.11639","776","201911051521.mat",111,1,0,0,8.07999167591333e-05,0,0,0,256,52,"bino_go",1,1
"776.11640","776","201911051521.mat",112,1,0,0,8.32001678645611e-05,0,0,0,256,52,"bino_go",1,1
"776.11641","776","201911060931.mat",1,2,1,0,5.0001119999215,1,0,0,257,53,"bino_nogo",0,1
"776.11642","776","201911060931.mat",2,2,1,0,5.00026939995587,1,0,0,257,53,"bino_nogo",0,1
"776.11643","776","201911060931.mat",3,2,1,0,5.0000648999121,1,0,0,257,53,"bino_nogo",0,1
"776.11644","776","201911060931.mat",4,2,1,0,5.00006689992733,1,0,0,257,53,"bino_nogo",0,1
"776.11645","776","201911060931.mat",9,2,1,0,5.00030370010063,1,0,0,257,53,"bino_nogo",0,1
"776.11646","776","201911060931.mat",11,2,1,0,5.00002990011126,1,0,0,257,53,"bino_nogo",0,1
"776.11647","776","201911060931.mat",12,2,1,0,5.00069430004805,1,0,0,257,53,"bino_nogo",0,1
"776.11648","776","201911060931.mat",19,2,0,0,8.2000158727169e-05,0,0,0,257,53,"bino_nogo",0,1
"776.11649","776","201911060931.mat",21,1,0,0,8.45000613480806e-05,0,0,0,257,53,"bino_go",1,1
"776.11650","776","201911060931.mat",23,2,0,0,7.81000126153231e-05,0,0,0,257,53,"bino_nogo",0,1
"776.11651","776","201911060931.mat",28,1,0,0,8.13999213278294e-05,0,0,0,257,53,"bino_go",1,1
"776.11652","776","201911060931.mat",29,1,0,0,8.65999609231949e-05,0,0,0,257,53,"bino_go",1,1
"776.11653","776","201911060931.mat",33,2,1,0,5.00009529991075,1,0,0,257,53,"bino_nogo",0,1
"776.11654","776","201911060931.mat",36,1,1,0,0.222636900143698,1,1,0,257,53,"bino_go",1,1
"776.11655","776","201911060931.mat",38,1,1,0,0.95437670010142,1,1,0,257,53,"bino_go",1,1
"776.11656","776","201911060931.mat",39,1,1,0,0.243200500030071,1,1,0,257,53,"bino_go",1,1
"776.11657","776","201911060931.mat",40,1,1,0,0.731390400091186,1,1,0,257,53,"bino_go",1,1
"776.11658","776","201911060931.mat",48,1,1,0,0.656706300098449,1,1,0,257,53,"bino_go",1,1
"776.11659","776","201911060931.mat",49,1,1,0,0.233162400079891,1,1,0,257,53,"bino_go",1,1
"776.11660","776","201911060931.mat",50,1,1,0,0.216629900038242,1,1,0,257,53,"bino_go",1,1
"776.11661","776","201911060931.mat",57,1,1,0,1.35949860000983,1,1,0,257,53,"bino_go",1,1
"776.11662","776","201911060931.mat",64,2,1,0,5.00004060007632,1,0,0,257,53,"bino_nogo",0,1
"776.11663","776","201911060931.mat",66,2,1,0,5.00002650008537,1,0,0,257,53,"bino_nogo",0,1
"776.11664","776","201911060931.mat",68,1,1,0,0.293766800081357,1,1,0,257,53,"bino_go",1,1
"776.11665","776","201911060931.mat",71,1,1,0,0.296809600200504,1,1,0,257,53,"bino_go",1,1
"776.11666","776","201911060931.mat",74,1,1,0,0.338119500083849,1,1,0,257,53,"bino_go",1,1
"776.11667","776","201911060931.mat",75,2,1,0,5.00002919998951,1,0,0,257,53,"bino_nogo",0,1
"776.11668","776","201911060931.mat",81,2,1,0,5.00001699989662,1,0,0,257,53,"bino_nogo",0,1
"776.11669","776","201911060931.mat",85,2,1,0,5.00002379994839,1,0,0,257,53,"bino_nogo",0,1
"776.11670","776","201911060931.mat",86,2,0,0,4.45249020005576,1,0,1,257,53,"bino_nogo",0,1
"776.11671","776","201911060931.mat",90,1,1,0,0.684672100003809,1,1,0,257,53,"bino_go",1,1
"776.11672","776","201911060931.mat",91,2,1,0,5.00004959991202,1,0,0,257,53,"bino_nogo",0,1
"776.11673","776","201911060931.mat",98,2,0,0,3.83894019993022,1,0,1,257,53,"bino_nogo",0,1
"776.11674","776","201911060931.mat",101,1,1,0,0.294562900206074,1,1,0,257,53,"bino_go",1,1
"776.11675","776","201911060931.mat",103,1,1,0,0.328811099985614,1,1,0,257,53,"bino_go",1,1
"776.11676","776","201911060931.mat",105,2,1,0,5.00001650000922,1,0,0,257,53,"bino_nogo",0,1
"776.11677","776","201911060931.mat",106,1,1,0,0.698034900007769,1,1,0,257,53,"bino_go",1,1
"776.11678","776","201911060931.mat",108,1,1,0,0.883079600054771,1,1,0,257,53,"bino_go",1,1
"776.11679","776","201911060931.mat",109,2,1,0,5.00001509999856,1,0,0,257,53,"bino_nogo",0,1
"776.11680","776","201911060931.mat",111,1,1,0,0.946849500061944,1,1,0,257,53,"bino_go",1,1
"776.11681","776","201911061159.mat",3,2,1,0,5.00004600011744,1,0,0,258,54,"bino_nogo",0,1
"776.11682","776","201911061159.mat",8,2,0,0,4.09322310006246,1,0,1,258,54,"bino_nogo",0,1
"776.11683","776","201911061159.mat",10,1,1,0,1.13262580009177,1,1,0,258,54,"bino_go",1,1
"776.11684","776","201911061159.mat",11,2,1,0,5.00003529991955,1,0,0,258,54,"bino_nogo",0,1
"776.11685","776","201911061159.mat",13,2,0,0,3.88108589989133,1,0,1,258,54,"bino_nogo",0,1
"776.11686","776","201911061159.mat",14,1,1,0,0.407561700092629,1,1,0,258,54,"bino_go",1,1
"776.11687","776","201911061159.mat",20,2,1,0,5.0000700999517,1,0,0,258,54,"bino_nogo",0,1
"776.11688","776","201911061159.mat",27,1,1,0,0.190605399897322,1,1,0,258,54,"bino_go",1,1
"776.11689","776","201911061159.mat",29,2,1,0,5.0000303001143,1,0,0,258,54,"bino_nogo",0,1
"776.11690","776","201911061159.mat",31,2,1,0,5.00004950002767,1,0,0,258,54,"bino_nogo",0,1
"776.11691","776","201911061159.mat",34,2,1,0,5.00005989987403,1,0,0,258,54,"bino_nogo",0,1
"776.11692","776","201911061159.mat",35,1,1,0,0.35982729983516,1,1,0,258,54,"bino_go",1,1
"776.11693","776","201911061159.mat",41,2,1,0,5.00002719997428,1,0,0,258,54,"bino_nogo",0,1
"776.11694","776","201911061159.mat",43,1,1,0,0.170914599904791,1,1,0,258,54,"bino_go",1,1
"776.11695","776","201911061159.mat",44,1,1,0,0.21443279995583,1,1,0,258,54,"bino_go",1,1
"776.11696","776","201911061159.mat",51,1,1,0,0.196413300000131,1,1,0,258,54,"bino_go",1,1
"776.11697","776","201911061159.mat",52,2,0,0,3.62556660012342,1,0,1,258,54,"bino_nogo",0,1
"776.11698","776","201911061159.mat",54,1,1,0,0.316257299855351,1,1,0,258,54,"bino_go",1,1
"776.11699","776","201911061159.mat",58,1,1,0,0.33215479995124,1,1,0,258,54,"bino_go",1,1
"776.11700","776","201911061159.mat",62,2,1,0,5.00004240009002,1,0,0,258,54,"bino_nogo",0,1
"776.11701","776","201911061159.mat",65,1,1,0,0.621297799982131,1,1,0,258,54,"bino_go",1,1
"776.11702","776","201911061159.mat",66,2,1,0,5.00004959991202,1,0,0,258,54,"bino_nogo",0,1
"776.11703","776","201911061159.mat",71,1,1,0,0.589329099981114,1,1,0,258,54,"bino_go",1,1
"776.11704","776","201911061159.mat",72,2,1,0,5.0000236001797,1,0,0,258,54,"bino_nogo",0,1
"776.11705","776","201911061159.mat",73,2,1,0,5.00002370006405,1,0,0,258,54,"bino_nogo",0,1
"776.11706","776","201911061159.mat",75,1,1,0,0.66955540003255,1,1,0,258,54,"bino_go",1,1
"776.11707","776","201911061159.mat",78,1,1,0,0.194366900017485,1,1,0,258,54,"bino_go",1,1
"776.11708","776","201911061159.mat",82,2,1,0,5.00004049995914,1,0,0,258,54,"bino_nogo",0,1
"776.11709","776","201911061159.mat",87,2,0,0,4.33442670013756,1,0,1,258,54,"bino_nogo",0,1
"776.11710","776","201911061159.mat",88,1,1,0,0.661184400087222,1,1,0,258,54,"bino_go",1,1
"776.11711","776","201911061159.mat",89,1,1,0,0.969375600107014,1,1,0,258,54,"bino_go",1,1
"776.11712","776","201911061159.mat",90,1,0,0,7.94997904449701e-05,0,0,0,258,54,"bino_go",1,1
"776.11713","776","201911061159.mat",91,2,1,0,5.00001389998943,1,0,0,258,54,"bino_nogo",0,1
"776.11714","776","201911061159.mat",92,2,1,0,5.00011010002345,1,0,0,258,54,"bino_nogo",0,1
"776.11715","776","201911061159.mat",101,2,0,0,0.018793199909851,1,0,1,258,54,"bino_nogo",0,1
"776.11716","776","201911061159.mat",102,2,1,0,5.00003889994696,1,0,0,258,54,"bino_nogo",0,1
"776.11717","776","201911061159.mat",105,1,1,0,0.183619400020689,1,1,0,258,54,"bino_go",1,1
"776.11718","776","201911061159.mat",106,1,1,0,0.342664400115609,1,1,0,258,54,"bino_go",1,1
"776.11719","776","201911061159.mat",109,1,1,0,0.0655973998364061,1,1,0,258,54,"bino_go",1,1
"776.11720","776","201911061159.mat",112,1,1,0,0.567368200048804,1,1,0,258,54,"bino_go",1,1
"776.11721","776","201911061214.mat",4,1,1,0,0.257223899941891,1,1,0,259,55,"bino_go",1,1
"776.11722","776","201911061214.mat",5,1,1,0,0.68201330001466,1,1,0,259,55,"bino_go",1,1
"776.11723","776","201911061214.mat",6,2,1,0,5.00006039999425,1,0,0,259,55,"bino_nogo",0,1
"776.11724","776","201911061214.mat",11,2,0,0,0.0234640999697149,1,0,1,259,55,"bino_nogo",0,1
"776.11725","776","201911061214.mat",12,2,0,0,4.92875849991105,1,0,1,259,55,"bino_nogo",0,1
"776.11726","776","201911061214.mat",17,2,1,0,5.00024239998311,1,0,0,259,55,"bino_nogo",0,1
"776.11727","776","201911061214.mat",21,1,1,0,0.640846300171688,1,1,0,259,55,"bino_go",1,1
"776.11728","776","201911061214.mat",23,1,1,0,0.644404500024393,1,1,0,259,55,"bino_go",1,1
"776.11729","776","201911061214.mat",28,2,1,0,5.00005370005965,1,0,0,259,55,"bino_nogo",0,1
"776.11730","776","201911061214.mat",29,1,1,0,0.53179070004262,1,1,0,259,55,"bino_go",1,1
"776.11731","776","201911061214.mat",30,2,1,0,5.00003660004586,1,0,0,259,55,"bino_nogo",0,1
"776.11732","776","201911061214.mat",34,2,1,0,5.00006019999273,1,0,0,259,55,"bino_nogo",0,1
"776.11733","776","201911061214.mat",35,1,1,0,0.286398599855602,1,1,0,259,55,"bino_go",1,1
"776.11734","776","201911061214.mat",40,2,0,0,0.0599254998378456,1,0,1,259,55,"bino_nogo",0,1
"776.11735","776","201911061214.mat",43,2,1,0,5.00002609984949,1,0,0,259,55,"bino_nogo",0,1
"776.11736","776","201911061214.mat",44,2,0,0,0.0509631000459194,1,0,1,259,55,"bino_nogo",0,1
"776.11737","776","201911061214.mat",47,1,1,0,0.242223300039768,1,1,0,259,55,"bino_go",1,1
"776.11738","776","201911061214.mat",54,2,1,0,5.00003529991955,1,0,0,259,55,"bino_nogo",0,1
"776.11739","776","201911061214.mat",58,1,1,0,0.309330899966881,1,1,0,259,55,"bino_go",1,1
"776.11740","776","201911061214.mat",60,2,1,0,5.00005430006422,1,0,0,259,55,"bino_nogo",0,1
"776.11741","776","201911061214.mat",61,1,1,0,0.252121800091118,1,1,0,259,55,"bino_go",1,1
"776.11742","776","201911061214.mat",62,1,1,0,0.290187100181356,1,1,0,259,55,"bino_go",1,1
"776.11743","776","201911061214.mat",66,1,1,0,0.305020499974489,1,1,0,259,55,"bino_go",1,1
"776.11744","776","201911061214.mat",69,1,1,0,0.309577899985015,1,1,0,259,55,"bino_go",1,1
"776.11745","776","201911061214.mat",72,1,1,0,0.398356400197372,1,1,0,259,55,"bino_go",1,1
"776.11746","776","201911061214.mat",74,1,1,0,0.346689300145954,1,1,0,259,55,"bino_go",1,1
"776.11747","776","201911061214.mat",75,1,1,0,0.294164100196213,1,1,0,259,55,"bino_go",1,1
"776.11748","776","201911061214.mat",77,1,1,0,0.0207001999951899,1,1,0,259,55,"bino_go",1,1
"776.11749","776","201911061214.mat",78,2,0,0,8.2000158727169e-05,0,0,0,259,55,"bino_nogo",0,1
"776.11750","776","201911061214.mat",79,2,1,0,5.00029999995604,1,0,0,259,55,"bino_nogo",0,1
"776.11751","776","201911061214.mat",80,1,1,0,0.297230700030923,1,1,0,259,55,"bino_go",1,1
"776.11752","776","201911061214.mat",83,2,1,0,5.00202750018798,1,0,0,259,55,"bino_nogo",0,1
"776.11753","776","201911061214.mat",88,1,1,0,0.334139399928972,1,1,0,259,55,"bino_go",1,1
"776.11754","776","201911061214.mat",92,2,1,0,5.00001539988443,1,0,0,259,55,"bino_nogo",0,1
"776.11755","776","201911061214.mat",94,2,1,0,5.00003729993477,1,0,0,259,55,"bino_nogo",0,1
"776.11756","776","201911061214.mat",96,2,1,0,5.00002289982513,1,0,0,259,55,"bino_nogo",0,1
"776.11757","776","201911061214.mat",101,1,1,0,0.639974599936977,1,1,0,259,55,"bino_go",1,1
"776.11758","776","201911061214.mat",102,2,0,0,0.0143164000473917,1,0,1,259,55,"bino_nogo",0,1
"776.11759","776","201911061214.mat",103,1,1,0,0.38570149987936,1,1,0,259,55,"bino_go",1,1
"776.11760","776","201911061214.mat",109,2,1,0,5.00004409998655,1,0,0,259,55,"bino_nogo",0,1
"776.11761","776","201911061228.mat",1,2,1,0,5.00003189989366,1,0,0,260,56,"bino_nogo",0,1
"776.11762","776","201911061228.mat",2,2,0,0,0.0204020999372005,1,0,1,260,56,"bino_nogo",0,1
"776.11763","776","201911061228.mat",3,2,1,0,5.00001680012792,1,0,0,260,56,"bino_nogo",0,1
"776.11764","776","201911061228.mat",4,1,1,0,0.22386769996956,1,1,0,260,56,"bino_go",1,1
"776.11765","776","201911061228.mat",5,2,1,0,5.00002670008689,1,0,0,260,56,"bino_nogo",0,1
"776.11766","776","201911061228.mat",6,1,1,0,0.754454700043425,1,1,0,260,56,"bino_go",1,1
"776.11767","776","201911061228.mat",9,2,1,0,5.00001999991946,1,0,0,260,56,"bino_nogo",0,1
"776.11768","776","201911061228.mat",10,2,1,0,5.00002719997428,1,0,0,260,56,"bino_nogo",0,1
"776.11769","776","201911061228.mat",12,1,1,0,0.389208700042218,1,1,0,260,56,"bino_go",1,1
"776.11770","776","201911061228.mat",14,1,1,0,0.924254300072789,1,1,0,260,56,"bino_go",1,1
"776.11771","776","201911061228.mat",19,1,1,0,0.462300899904221,1,1,0,260,56,"bino_go",1,1
"776.11772","776","201911061228.mat",22,2,1,0,5.0000352000352,1,0,0,260,56,"bino_nogo",0,1
"776.11773","776","201911061228.mat",24,1,1,0,0.650112899951637,1,1,0,260,56,"bino_go",1,1
"776.11774","776","201911061228.mat",29,2,1,0,5.00000949995592,1,0,0,260,56,"bino_nogo",0,1
"776.11775","776","201911061228.mat",30,1,1,0,1.17229770007543,1,1,0,260,56,"bino_go",1,1
"776.11776","776","201911061228.mat",32,2,1,0,5.00003540003672,1,0,0,260,56,"bino_nogo",0,1
"776.11777","776","201911061228.mat",37,1,1,0,0.598617400042713,1,1,0,260,56,"bino_go",1,1
"776.11778","776","201911061228.mat",39,1,1,0,0.612413800088689,1,1,0,260,56,"bino_go",1,1
"776.11779","776","201911061228.mat",43,2,0,0,0.0225963999982923,1,0,1,260,56,"bino_nogo",0,1
"776.11780","776","201911061228.mat",45,2,1,0,5.00010799989104,1,0,0,260,56,"bino_nogo",0,1
"776.11781","776","201911061228.mat",51,1,1,0,0.634995399974287,1,1,0,260,56,"bino_go",1,1
"776.11782","776","201911061228.mat",62,1,0,0,8.17999243736267e-05,0,0,0,260,56,"bino_go",1,1
"776.11783","776","201911061228.mat",68,1,1,0,0.579374799970537,1,1,0,260,56,"bino_go",1,1
"776.11784","776","201911061228.mat",71,2,1,0,5.00005989987403,1,0,0,260,56,"bino_nogo",0,1
"776.11785","776","201911061228.mat",73,1,1,0,0.894049500115216,1,1,0,260,56,"bino_go",1,1
"776.11786","776","201911061228.mat",74,2,1,0,5.0000604998786,1,0,0,260,56,"bino_nogo",0,1
"776.11787","776","201911061228.mat",78,1,1,0,0.623280499828979,1,1,0,260,56,"bino_go",1,1
"776.11788","776","201911061228.mat",84,1,1,0,0.279287000186741,1,1,0,260,56,"bino_go",1,1
"776.11789","776","201911061228.mat",86,1,1,0,0.189567800145596,1,1,0,260,56,"bino_go",1,1
"776.11790","776","201911061228.mat",89,2,1,0,5.00003220001236,1,0,0,260,56,"bino_nogo",0,1
"776.11791","776","201911061228.mat",90,1,1,0,0.238107899902388,1,1,0,260,56,"bino_go",1,1
"776.11792","776","201911061228.mat",94,2,0,0,0.0087937000207603,1,0,1,260,56,"bino_nogo",0,1
